#FORMAT=WebAnno TSV 3.3
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|identifier|value


#Text=# Awesome Active Learning for Medical Image Analysis  \[!
1-1	0-1	#	*[0]|*[15]|*[46]	ONTOLOGY[0]|WORKSHOP[0]|LICENSE[0]|PUBLICATION[0]|EVALMETRIC[0]|PROJECT[0]|PROGLANG[0]|DATASET[0]|SOFTWARE[15]|CONFERENCE[46]
1-2	2-9	Awesome	*[0]|*[15]|*[46]	ONTOLOGY[0]|WORKSHOP[0]|LICENSE[0]|PUBLICATION[0]|EVALMETRIC[0]|PROJECT[0]|PROGLANG[0]|DATASET[0]|SOFTWARE[15]|CONFERENCE[46]
1-3	10-16	Active	*[0]|*[15]|*[46]	ONTOLOGY[0]|WORKSHOP[0]|LICENSE[0]|PUBLICATION[0]|EVALMETRIC[0]|PROJECT[0]|PROGLANG[0]|DATASET[0]|SOFTWARE[15]|CONFERENCE[46]
1-4	17-25	Learning	*[0]|*[15]|*[46]	ONTOLOGY[0]|WORKSHOP[0]|LICENSE[0]|PUBLICATION[0]|EVALMETRIC[0]|PROJECT[0]|PROGLANG[0]|DATASET[0]|SOFTWARE[15]|CONFERENCE[46]
1-5	26-29	for	*[0]|*[15]|*[46]	ONTOLOGY[0]|WORKSHOP[0]|LICENSE[0]|PUBLICATION[0]|EVALMETRIC[0]|PROJECT[0]|PROGLANG[0]|DATASET[0]|SOFTWARE[15]|CONFERENCE[46]
1-6	30-37	Medical	*[0]|*[15]|*[46]	ONTOLOGY[0]|WORKSHOP[0]|LICENSE[0]|PUBLICATION[0]|EVALMETRIC[0]|PROJECT[0]|PROGLANG[0]|DATASET[0]|SOFTWARE[15]|CONFERENCE[46]
1-7	38-43	Image	*[0]|*[15]|*[46]	ONTOLOGY[0]|WORKSHOP[0]|LICENSE[0]|PUBLICATION[0]|EVALMETRIC[0]|PROJECT[0]|PROGLANG[0]|DATASET[0]|SOFTWARE[15]|CONFERENCE[46]
1-8	44-52	Analysis	*[0]|*[15]|*[46]	ONTOLOGY[0]|WORKSHOP[0]|LICENSE[0]|PUBLICATION[0]|EVALMETRIC[0]|PROJECT[0]|PROGLANG[0]|DATASET[0]|SOFTWARE[15]|CONFERENCE[46]
1-9	54-55	\[	*[0]|*[15]|*[46]	ONTOLOGY[0]|WORKSHOP[0]|LICENSE[0]|PUBLICATION[0]|EVALMETRIC[0]|PROJECT[0]|PROGLANG[0]|DATASET[0]|SOFTWARE[15]|CONFERENCE[46]
1-10	55-56	!	*[0]|*[15]|*[46]	ONTOLOGY[0]|WORKSHOP[0]|LICENSE[0]|PUBLICATION[0]|EVALMETRIC[0]|PROJECT[0]|PROGLANG[0]|DATASET[0]|SOFTWARE[15]|CONFERENCE[46]

#Text=\[Awesome\](https://awesome.re/badge.svg)\](https://awesome.re) \[!
2-1	56-57	\[	*[1]|*[18]	EVALMETRIC[1]|PROGLANG[1]|CONFERENCE[1]|DATASET[1]|ONTOLOGY[1]|WORKSHOP[1]|PUBLICATION[1]|PROJECT[1]|LICENSE[1]|SOFTWARE[18]
2-2	57-64	Awesome	*[1]|*[18]	EVALMETRIC[1]|PROGLANG[1]|CONFERENCE[1]|DATASET[1]|ONTOLOGY[1]|WORKSHOP[1]|PUBLICATION[1]|PROJECT[1]|LICENSE[1]|SOFTWARE[18]
2-3	64-65	\]	*[1]|*[18]	EVALMETRIC[1]|PROGLANG[1]|CONFERENCE[1]|DATASET[1]|ONTOLOGY[1]|WORKSHOP[1]|PUBLICATION[1]|PROJECT[1]|LICENSE[1]|SOFTWARE[18]
2-4	65-66	(	*[1]|*[18]	EVALMETRIC[1]|PROGLANG[1]|CONFERENCE[1]|DATASET[1]|ONTOLOGY[1]|WORKSHOP[1]|PUBLICATION[1]|PROJECT[1]|LICENSE[1]|SOFTWARE[18]
2-5	66-71	https	*[1]|*[18]	EVALMETRIC[1]|PROGLANG[1]|CONFERENCE[1]|DATASET[1]|ONTOLOGY[1]|WORKSHOP[1]|PUBLICATION[1]|PROJECT[1]|LICENSE[1]|SOFTWARE[18]
2-6	71-72	:	*[1]|*[18]	EVALMETRIC[1]|PROGLANG[1]|CONFERENCE[1]|DATASET[1]|ONTOLOGY[1]|WORKSHOP[1]|PUBLICATION[1]|PROJECT[1]|LICENSE[1]|SOFTWARE[18]
